year,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,pick,pickround,picktotal,wonderlic,nflgrade,picked?
2007,5,10,70,239,0,0,4.64,0,0,4.37,0,31,104,24,3,5(69),5,69,0,0,1
2007,5,10,70,181,0,0,4.5,0,0,4.14,0,35.5,115,0,4,29(128),29,128,0,0,1
2007,6,3,75,249,0,0,4.77,0,0,0,0,0,0,19,0,,0,0,0,0,0
2007,6,7,79,315,0,0,5.62,0,0,4.92,0,27.5,97,21,7,4(214),4,214,0,0,1
2007,6,5,77,250,0,0,4.58,0,0,4.22,0,34.5,122,26,4,17(116),17,116,0,0,1
2007,6,3,75,306,0,0,5.42,0,0,4.78,0,25,94,20,0,,0,0,0,0,0
2007,6,1,73,230,0,0,4.51,0,0,4.09,0,36,121,25,2,16(48),16,48,0,0,1
2007,6,1,73,328,0,0,5.4,0,0,0,0,0,0,25,0,,0,0,0,0,0
2007,6,4,76,231,0,0,4.76,0,0,4.46,0,0,0,19,3,28(92),28,92,31,0,1
2007,6,3,75,238,0,0,4.73,0,0,0,0,32,113,19,0,,0,0,0,0,0
2007,6,6,78,209,0,0,4.49,0,0,4.27,0,36,125,0,0,,0,0,0,0,0
2007,5,11,71,174,0,0,4.3,0,0,4.21,0,0,123,0,3,10(74),10,74,0,0,1
2007,6,2,74,211,0,0,4.57,0,0,0,0,32.5,117,17,6,14(188),14,188,0,0,1
2007,6,4,76,249,0,0,4.65,0,0,0,0,0,0,19,6,30(204),30,204,0,0,1
2007,5,11,71,204,0,0,4.61,0,0,4.17,0,34.5,122,10,5,28(165),28,165,0,0,1
2007,6,6,78,324,0,0,5.19,0,0,4.53,0,30,111,22,4,23(122),23,122,0,0,1
2007,6,3,75,315,0,0,5.28,0,0,0,0,0,0,34,5,2(139),2,139,0,0,1
2007,6,4,76,301,0,0,5.08,0,0,4.4,0,32.5,103,34,5,26(163),26,163,0,0,1
2007,6,1,73,203,0,0,4.45,0,0,4.3,0,36.5,121,20,5,22(159),22,159,0,0,1
2007,6,1,73,206,0,0,4.51,0,0,4.27,0,34.5,121,22,5,13(150),13,150,0,0,1
2007,6,3,75,222,0,0,4.96,0,0,4.46,0,32.5,106,0,0,,0,0,20,0,0
2007,6,2,74,205,0,0,4.6,0,0,4.46,0,34.5,115,12,4,27(126),27,126,0,0,1
2007,6,1,73,193,31.25,9.125,4.44,2.58,1.48,4.08,6.54,38,123,16,1,32(32),32,32,0,0,1
2007,6,1,73,202,0,0,4.45,0,0,4.1,0,36,120,16,1,19(19),19,19,0,0,1
2007,6,3,75,311,0,0,5.18,0,0,4.72,0,26.5,103,29,1,29(29),29,29,0,0,1
2007,6,4,76,232,0,0,5,0,0,4.28,0,29.5,108,0,0,,0,0,28,0,0
2007,6,4,76,313,0,0,4.91,0,0,4.68,0,29,104,22,0,,0,0,0,0,0
2007,6,1,73,228,0,0,4.77,0,0,4.62,0,33,111,0,0,,0,0,0,0,0
2007,5,11,71,193,0,0,4.39,0,0,4.07,0,37.5,125,15,1,18(18),18,18,0,0,1
2007,6,4,76,248,0,0,4.84,0,0,4.68,0,28.5,106,15,0,,0,0,0,0,0
2007,6,5,77,300,0,0,5.04,0,0,4.79,0,30.5,108,24,1,16(16),16,16,0,0,1
2007,6,6,78,261,0,0,4.8,0,0,4.4,0,32,112,21,7,33(243),33,243,0,0,1
2007,6,2,74,243,0,0,4.59,0,0,4.29,0,33,107,23,2,15(47),15,47,0,0,1
2007,6,3,75,302,0,0,5.35,0,0,4.8,0,24.5,96,29,4,16(115),16,115,0,0,1
2007,6,1,73,230,0,0,4.6,0,0,4.52,0,32,107,26,0,,0,0,0,0,0
2007,6,5,77,305,0,0,5.09,0,0,4.52,0,25.5,100,22,3,6(70),6,70,0,0,1
2007,6,7,79,302,0,0,5.11,0,0,4.87,0,28.5,109,20,3,27(91),27,91,0,0,1
2007,5,11,71,230,0,0,4.4,0,0,4.16,0,36,127,26,2,18(50),18,50,0,0,1
2007,6,7,79,334,0,0,5.59,0,0,0,0,0,94,30,0,,0,0,0,0,0
2007,6,2,74,254,0,0,4.75,0,0,4.43,0,29.5,115,23,0,,0,0,0,0,0
2007,6,3,75,210,0,0,4.67,0,0,0,0,34.5,120,0,0,,0,0,0,0,0
2007,6,1,73,186,0,0,4.48,0,0,4.32,0,36.5,122,0,0,,0,0,0,0,0
2007,6,1,73,204,32.25,9.25,4.32,2.5,1.49,4.22,7.02,37,123,11,3,12(76),12,76,0,0,1
2007,6,5,77,308,0,0,5.29,0,0,4.65,0,27,106,28,6,35(209),35,209,0,0,1
2007,6,1,73,195,0,0,4.45,0,0,4.4,0,35.5,120,15,7,44(254),44,254,0,0,1
2007,5,10,70,185,0,0,4.32,0,0,4.12,0,36,122,27,2,9(41),9,41,0,0,1
2007,5,10,70,190,0,0,4.65,0,0,4.43,0,28.5,114,16,3,31(95),31,95,0,0,1
2007,5,9,69,245,0,0,4.77,0,0,4.42,0,30,103,25,7,26(236),26,236,0,0,1
2007,5,10,70,190,0,0,4.44,0,0,4.3,0,29.5,111,11,6,20(194),20,194,0,0,1
2007,5,11,71,203,0,0,4.45,0,0,4.17,0,38,123,0,2,17(49),17,49,0,0,1
2007,5,10,70,210,0,0,4.54,0,0,4.14,0,37,122,21,2,31(63),31,63,0,0,1
2007,6,1,73,305,0,0,5.05,0,0,4.56,0,30,0,33,7,38(248),38,248,0,0,1
2007,6,1,73,200,0,0,4.52,0,0,4.28,0,32.5,121,12,4,7(106),7,106,0,0,1
2007,6,3,75,278,0,0,4.92,0,0,0,0,33,110,18,0,,0,0,0,0,0
2007,6,1,73,193,0,0,4.52,0,0,4.39,0,39,126,14,0,,0,0,0,0,0
2007,6,3,75,310,0,0,5.15,0,0,4.49,0,29,108,28,5,15(152),15,152,0,0,1
2007,6,5,77,239,33.375,9.25,4.35,2.53,1.52,0,0,42.5,139,0,1,2(2),2,2,0,0,1
2007,6,2,74,270,0,0,4.84,0,0,0,0,34,118,33,3,19(83),19,83,0,0,1
2007,6,9,81,330,0,0,5.41,0,0,4.7,0,27,91,0,0,,0,0,0,0,0
2007,6,3,75,205,0,0,4.62,0,0,4.32,0,33,114,15,7,14(224),14,224,0,0,1
2007,6,1,73,232,0,0,4.59,0,0,4.07,0,38,116,19,0,,0,0,0,0,0
2007,6,3,75,210,0,7.5,4.5,2.66,1.65,4.31,7.03,34,129,0,3,9(73),9,73,0,0,1
2007,6,1,73,207,0,0,4.54,0,0,4.2,0,34,119,22,3,14(78),14,78,0,0,1
2007,6,5,77,309,0,0,5.46,0,0,4.88,0,25.5,98,28,0,,0,0,0,0,0
2007,6,3,75,299,0,0,4.96,0,0,4.34,0,26,104,34,2,27(59),27,59,0,0,1
2007,6,5,77,298,0,0,5.08,0,0,4.47,0,32,106,20,6,15(189),15,189,0,0,1
2007,6,3,75,218,0,0,4.85,0,0,4.44,0,32.5,112,0,2,4(36),4,36,28,0,1
2007,6,4,76,234,0,0,5.37,0,0,4.64,0,25,91,0,0,,0,0,12,0,0
2007,6,1,73,213,0,0,4.35,0,0,0,0,37.5,123,0,1,6(6),6,6,0,0,1
2007,6,2,74,237,0,0,4.78,0,0,4.45,0,34,109,19,0,,0,0,0,0,0
2007,6,1,73,209,0,0,4.74,0,0,4.41,0,32.5,113,0,0,,0,0,0,0,0
2007,6,2,74,226,0,0,4.52,0,0,4.22,0,34.5,122,28,2,20(52),20,52,0,0,1
2007,5,10,70,204,0,0,4.54,0,0,0,0,34,119,14,0,,0,0,0,0,0
2007,6,3,75,303,0,0,5.46,0,0,4.84,0,27.5,104,34,0,,0,0,0,0,0
2007,5,11,71,215,0,0,4.46,0,0,4.58,0,35.5,125,20,1,12(12),12,12,0,0,1
2007,6,5,77,319,0,0,5.86,0,0,5.01,0,24.5,91,22,0,,0,0,0,0,0
2007,6,8,80,309,0,0,5.08,0,0,4.54,0,30.5,100,0,3,3(67),3,67,0,0,1
2007,6,5,77,286,0,0,4.98,0,0,4.46,0,28,108,27,4,33(132),33,132,0,0,1
2007,5,9,69,185,0,0,4.57,0,0,4.32,0,34.5,122,14,7,11(221),11,221,0,0,1
2007,6,3,75,277,0,0,4.81,0,0,4.12,0,31,108,27,2,22(54),22,54,0,0,1
2007,6,1,73,203,0,0,4.39,0,0,4.17,0,36,129,17,3,8(72),8,72,0,0,1
2007,6,1,73,256,0,0,4.85,0,0,4.47,0,29.5,113,14,4,38(137),38,137,0,0,1
2007,5,11,71,205,0,0,4.52,0,0,4.35,0,33.5,114,19,0,,0,0,0,0,0
2007,5,11,71,181,0,0,4.58,0,0,4.76,0,33,118,17,5,3(140),3,140,0,0,1
2007,6,2,74,214,0,0,4.39,2.49,1.51,4.31,6.97,37.5,121,0,1,27(27),27,27,0,0,1
2007,6,1,73,309,0,0,5.15,0,0,4.65,0,24,106,24,3,21(85),21,85,0,0,1
2007,5,11,71,195,0,0,4.47,0,0,4.33,0,35,111,11,1,24(24),24,24,0,0,1
2007,6,5,77,256,0,0,4.87,0,0,4.42,0,34,115,0,2,6(38),6,38,0,0,1
2007,6,4,76,252,0,0,4.79,0,0,4.49,0,34,117,19,4,34(133),34,133,0,0,1
2007,6,3,75,249,0,0,4.87,0,0,4.25,0,32,108,22,7,10(220),10,220,0,0,1
2007,6,5,77,274,0,0,4.92,0,0,4.35,0,34,118,26,4,5(104),5,104,0,0,1
2007,6,2,74,217,0,0,4.54,0,0,4.35,0,32,110,0,0,,0,0,0,0,0
2007,6,3,75,299,0,0,5.32,0,0,4.53,0,28,105,27,6,25(199),25,199,0,0,1
2007,6,5,77,261,0,0,4.82,0,0,4.53,0,32,115,17,3,1(65),1,65,0,0,1
2007,6,7,79,250,0,0,4.7,0,0,0,0,30.5,120,16,1,17(17),17,17,0,0,1
2007,5,9,69,231,0,0,4.75,0,0,4.56,0,31,106,16,0,,0,0,0,0,0
2007,6,3,75,293,0,0,5.35,0,0,4.84,0,25.5,101,28,0,,0,0,0,0,0
2007,6,2,74,225,0,0,4.41,0,0,0,0,40,119,19,5,35(172),35,172,0,0,1
2007,6,2,74,206,0,0,4.49,0,0,0,0,37.5,0,15,7,43(253),43,253,0,0,1
2007,6,1,73,207,0,0,4.83,0,0,4.53,0,32.5,111,0,0,,0,0,0,0,0
2007,6,1,73,198,0,0,4.48,0,0,0,0,34.5,0,0,1,21(21),21,21,0,0,1
2007,6,7,79,257,0,0,4.89,0,0,4.57,0,31,109,20,0,,0,0,0,0,0
2007,6,1,73,218,0,0,4.64,0,0,0,0,0,0,20,0,,0,0,0,0,0
2007,6,2,74,232,0,0,4.64,0,0,4.45,0,33.5,110,29,4,10(109),10,109,0,0,1
2007,6,1,73,220,0,0,4.52,0,0,4.34,0,36.5,118,23,7,41(251),41,251,0,0,1
2007,6,3,75,325,0,0,5.37,0,0,0,0,0,0,24,5,12(149),12,149,0,0,1
2007,6,2,74,302,0,0,5.07,0,0,0,0,30,111,29,1,10(10),10,10,0,0,1
2007,6,1,73,232,0,0,4.7,0,0,4.43,0,35.5,121,20,3,30(94),30,94,0,0,1
2007,5,9,69,227,0,0,4.77,0,0,4.34,0,34.5,118,24,0,,0,0,0,0,0
2007,6,6,78,254,0,0,4.51,0,0,4.48,0,35.5,114,23,1,31(31),31,31,0,0,1
2007,6,6,78,308,0,0,5.2,0,0,4.67,0,26.5,105,20,7,13(223),13,223,0,0,1
2007,6,2,74,215,0,0,4.83,0,0,4.36,0,31.5,112,0,0,,0,0,18,0,0
2007,6,6,78,231,0,0,4.98,0,0,4.58,0,30.5,104,0,6,31(205),31,205,23,0,1
2007,6,1,73,201,0,0,4.59,0,0,4.72,0,33,0,15,0,,0,0,0,0,0
2007,6,3,75,252,0,0,4.74,0,0,4.31,0,34.5,111,0,7,5(215),5,215,0,0,1
2007,6,2,74,285,0,0,5.1,0,0,4.43,0,32.5,118,21,0,,0,0,0,0,0
2007,6,1,73,220,0,0,4.6,0,0,4.3,0,35,106,20,5,30(167),30,167,0,0,1
2007,6,1,73,210,0,0,4.8,0,0,0,0,32.5,110,21,0,,0,0,0,0,0
2007,6,2,74,217,0,0,4.4,0,0,4.4,0,38.5,127,0,1,7(7),7,7,0,0,1
2007,6,1,73,243,0,0,4.84,0,0,4.48,0,30.5,106,23,0,,0,0,0,0,0
2007,6,3,75,208,0,0,4.79,0,0,4.49,0,34,112,0,0,,0,0,0,0,0
2007,6,3,75,224,0,0,4.47,0,0,3.9,0,34.5,122,19,2,32(64),32,64,0,0,1
2007,6,3,75,299,0,0,4.93,0,0,0,0,34,112,0,3,34(98),34,98,0,0,1
2007,5,11,71,207,0,0,4.4,0,0,4.16,0,35.5,123,16,4,8(107),8,107,0,0,1
2007,6,2,74,238,0,0,4.7,0,0,4.2,0,37,116,22,2,2(34),2,34,0,0,1
2007,6,4,76,250,0,0,5.07,0,0,4.41,0,25.5,101,15,0,,0,0,0,0,0
2007,6,3,75,232,0,0,4.73,0,0,0,0,0,0,24,1,22(22),22,22,29,0,1
2007,6,3,75,201,0,0,4.58,2.65,1.56,4.19,6.99,36.5,125,0,0,,0,0,0,0,0
2007,6,3,75,326,0,0,5.24,0,0,0,0,0,0,40,4,18(117),18,117,0,0,1
2007,6,4,76,200,0,0,4.51,2.59,1.47,4.34,7.09,39.5,119,0,2,12(44),12,44,0,0,1
2007,6,6,78,279,0,0,5,0,0,4.54,0,33,112,20,5,1(138),1,138,0,0,1
2007,6,1,73,255,0,0,4.71,0,0,4.43,0,33,116,21,0,,0,0,0,0,0
2007,6,2,74,199,32.25,9,4.38,2.5,1.46,4.28,6.83,39,127,19,3,11(75),11,75,0,0,1
2007,5,9,69,179,0,0,4.47,0,0,4.21,0,35,123,0,4,19(118),19,118,0,0,1
2007,6,3,75,259,0,0,4.67,0,0,4.26,0,40.5,121,27,4,3(102),3,102,0,0,1
2007,6,3,75,244,0,0,4.78,0,0,4.47,0,36,115,20,5,18(155),18,155,0,0,1
2007,6,1,73,193,0,0,4.44,0,0,4.15,0,34,118,17,1,20(20),20,20,0,0,1
2007,6,4,76,223,0,0,4.58,0,0,0,0,35,0,16,3,25(89),25,89,0,0,1
2007,6,5,77,226,0,0,4.91,0,0,4.15,0,29.5,114,0,5,14(151),14,151,21,0,1
2007,5,11,71,229,0,0,4.77,0,0,4.54,0,31.5,113,9,0,,0,0,0,0,0
2007,6,6,78,265,0,0,4.83,0,0,0,0,0,0,0,1,1(1),1,1,24,0,1
2007,6,2,74,305,0,0,5.12,0,0,4.69,0,26.5,102,25,5,17(154),17,154,0,0,1
2007,6,4,76,301,0,0,5.13,0,0,4.74,0,29,102,23,7,20(230),20,230,0,0,1
2007,6,5,77,237,0,0,4.71,0,0,4.13,0,33.5,111,20,5,6(143),6,143,0,0,1
2007,6,3,75,300,0,0,5.24,0,0,4.29,0,33,101,25,2,28(60),28,60,0,0,1
2007,6,2,74,247,0,0,4.74,0,0,4.27,0,37.5,122,27,7,12(222),12,222,0,0,1
2007,6,1,73,179,0,0,4.39,0,0,0,0,40,127,10,0,,0,0,0,0,0
2007,6,5,77,322,0,0,5.3,0,0,5.05,0,24.5,102,28,6,16(190),16,190,0,0,1
2007,5,10,70,194,0,0,4.58,0,0,0,0,37.5,0,18,0,,0,0,0,0,0
2007,6,2,74,236,0,0,4.51,0,0,4.12,0,36.5,116,26,5,27(164),27,164,0,0,1
2007,6,2,74,241,0,0,4.62,0,0,0,0,30.5,109,0,7,30(240),30,240,0,0,1
2007,6,3,75,225,0,0,4.55,0,0,4.42,0,34.5,123,15,0,,0,0,0,0,0
2007,5,10,70,193,0,0,4.44,0,0,0,0,0,0,14,0,,0,0,0,0,0
2007,6,2,74,240,0,0,4.8,0,0,4.42,0,32,110,26,7,9(219),9,219,0,0,1
2007,5,11,71,220,0,0,4.5,0,0,4.34,0,38,114,18,5,11(148),11,148,0,0,1
2007,5,10,70,174,0,0,4.51,0,0,0,0,0,0,11,6,32(206),32,206,0,0,1
2007,6,1,73,197,0,0,4.44,2.52,1.46,4.19,6.68,38,120,0,2,19(51),19,51,0,0,1
2007,5,11,71,230,0,0,4.79,0,0,4.38,0,30,111,0,7,34(244),34,244,0,0,1
2007,6,4,76,344,0,0,5.1,0,0,4.69,0,29.5,103,0,4,9(108),9,108,0,0,1
2007,6,3,75,261,0,0,4.7,0,0,4.43,0,32.5,112,30,1,26(26),26,26,0,0,1
2007,6,6,78,306,0,0,4.78,0,0,0,0,0,0,27,1,28(28),28,28,0,0,1
2007,6,3,75,226,0,0,4.75,0,0,4.41,0,30.5,108,0,2,11(43),11,43,35,0,1
2007,6,3,75,306,0,0,5.4,0,0,4.81,0,28.5,101,34,5,19(156),19,156,0,0,1
2007,6,3,75,297,0,0,5.2,0,0,4.57,0,29.5,99,21,0,,0,0,0,0,0
2007,5,9,69,194,0,0,4.59,0,0,0,0,33,0,17,7,24(234),24,234,0,0,1
2007,6,2,74,207,0,0,5.08,0,0,4.6,0,27,104,0,0,,0,0,0,0,0
2007,6,3,75,218,0,0,4.58,0,0,4.44,0,39,132,13,6,29(203),29,203,0,0,1
2007,5,11,71,197,0,0,4.56,0,0,4.14,0,35,120,0,7,25(235),25,235,0,0,1
2007,6,3,75,303,0,0,5.18,0,0,0,0,0,0,32,6,9(183),9,183,0,0,1
2007,6,1,73,212,0,0,4.63,0,0,0,0,33,0,0,0,,0,0,0,0,0
2007,6,5,77,237,0,0,5.12,0,0,4.76,0,28.5,107,0,0,,0,0,0,0,0
2007,6,2,74,204,32.125,9.75,4.5,2.59,1.53,4.28,7.22,36,122,0,6,23(197),23,197,0,0,1
2007,6,4,76,296,0,0,5.19,0,0,4.64,0,27,100,26,0,,0,0,0,0,0
2007,5,10,70,195,0,0,4.5,0,0,4.23,0,34,125,0,0,,0,0,0,0,0
2007,6,1,73,236,0,0,4.92,0,0,4.36,0,32,108,26,0,,0,0,0,0,0
2007,6,3,75,216,0,0,5.06,0,0,4.6,0,30.5,110,0,0,,0,0,0,0,0
2007,6,7,79,311,0,0,4.92,0,0,4.88,0,33,110,28,1,3(3),3,3,0,0,1
2007,6,3,75,314,0,0,5.18,0,0,0,0,0,0,27,4,22(121),22,121,0,0,1
2007,6,1,73,234,0,0,4.66,0,0,4.32,0,35,123,25,1,15(15),15,15,0,0,1
2007,6,2,74,307,0,0,5.1,0,0,0,0,0,0,26,6,13(187),13,187,0,0,1
2007,6,6,78,216,0,0,4.57,0,0,4.34,0,36.5,118,13,0,,0,0,0,0,0
2007,6,2,74,306,0,0,5.18,0,0,0,0,28.5,0,42,0,,0,0,0,0,0
2007,6,5,77,301,0,0,5.06,0,0,0,0,32.5,117,32,2,10(42),10,42,0,0,1
2007,6,5,77,309,0,0,5.28,0,0,0,0,0,0,0,0,,0,0,0,0,0
2007,6,5,77,252,0,0,4.9,0,0,4.58,0,33.5,108,16,0,,0,0,0,0,0
2007,6,7,79,327,0,0,5.38,0,0,5.14,0,26,94,24,0,,0,0,0,0,0
2007,5,10,70,195,0,0,4.36,0,0,4.4,0,40.5,126,0,3,20(84),20,84,0,0,1
2007,5,10,70,206,0,0,4.55,0,0,4.39,0,40.5,123,19,0,,0,0,0,0,0
2007,6,2,74,209,0,0,4.35,0,0,4.39,0,36.5,121,18,3,15(79),15,79,0,0,1
2007,6,3,75,245,0,0,4.85,0,0,0,0,29.5,115,16,0,,0,0,0,0,0
2007,6,3,75,245,0,0,4.59,0,0,0,0,0,0,25,3,32(96),32,96,0,0,1
2007,5,11,71,203,0,0,4.48,0,0,4.12,0,33.5,113,11,2,5(37),5,37,0,0,1
2007,6,1,73,222,0,0,4.48,0,0,4.16,0,38.5,129,22,6,10(184),10,184,0,0,1
2007,6,1,73,199,0,0,4.54,0,0,0,0,33.5,0,17,4,15(114),15,114,0,0,1
2007,5,11,71,184,0,0,4.42,0,0,4.29,0,32.5,123,0,7,23(233),23,233,0,0,1
2007,5,11,71,196,0,0,4.68,0,0,0,0,32.5,108,0,0,,0,0,0,0,0
2007,6,1,73,205,35,10.125,4.45,2.62,1.61,4.24,7.03,38.5,125,0,3,16(80),16,80,0,0,1
2007,6,1,73,242,0,0,4.51,0,0,4.46,0,39,119,22,1,11(11),11,11,0,0,1
2007,6,1,73,195,0,0,4.62,0,0,4.2,0,37.5,127,0,7,16(226),16,226,0,0,1
2007,5,9,69,189,0,0,4.39,0,0,4.43,0,36.5,120,0,2,23(55),23,55,0,0,1
2007,6,5,77,327,0,0,5.43,0,0,5,0,27,103,0,0,,0,0,0,0,0
2007,5,8,68,186,0,0,4.4,0,0,4.08,0,35.5,0,0,3,29(93),29,93,0,0,1
2007,6,1,73,208,0,0,4.58,0,0,4.34,0,36.5,120,0,0,,0,0,0,0,0
2007,6,2,74,242,0,0,4.9,0,0,4.46,0,31,111,24,7,28(238),28,238,0,0,1
2007,6,1,73,228,0,0,4.66,0,0,4.43,0,34,115,14,4,12(111),12,111,0,0,1
2007,5,11,71,192,0,0,4.36,0,0,4.23,0,36.5,123,16,2,21(53),21,53,0,0,1
2007,6,3,75,317,0,0,5.4,0,0,4.92,0,0,92,27,4,25(124),25,124,0,0,1
2007,5,11,71,232,0,0,4.47,0,0,0,0,31.5,115,0,7,18(228),18,228,0,0,1
2007,6,2,74,219,0,0,4.56,0,0,4.08,0,35.5,111,0,0,,0,0,36,0,0
2006,6,5,77,277,0,0,5,0,0,4.79,0,27,109,22,0,,0,0,0,0,0
2006,6,4,76,306,0,0,5.07,0,0,4.55,0,30.5,103,15,7,12(220),12,220,0,0,1
2006,5,10,70,214,0,0,4.7,0,0,0,0,38.5,122,0,0,,0,0,0,0,0
2006,5,11,71,214,0,0,4.4,0,0,4.48,0,38.5,125,18,1,30(30),30,30,0,0,1
2006,6,4,76,274,0,0,4.86,0,0,4.41,0,32,112,22,4,16(113),16,113,0,0,1
2006,6,1,73,209,0,0,4.39,0,0,3.83,0,39.5,131,17,1,16(16),16,16,0,0,1
2006,6,1,73,223,0,0,4.5,0,0,4.13,0,40,132,30,3,13(77),13,77,0,0,1
2006,5,11,71,192,0,0,4.57,0,0,4.21,0,34,116,0,7,43(251),43,251,0,0,1
2006,6,3,75,229,0,0,4.59,0,0,4.08,0,41,121,0,3,24(88),24,88,0,0,1
2006,6,4,76,254,0,0,4.62,0,0,4.24,0,42,127,20,5,26(159),26,159,0,0,1
2006,6,4,76,306,0,0,5.19,0,0,4.58,0,28.5,100,27,0,,0,0,0,0,0
2006,5,10,70,193,0,0,4.43,0,0,4.31,0,36.5,124,7,7,21(229),21,229,0,0,1
2006,6,3,75,201,0,0,4.35,0,0,4.17,0,39,120,0,7,25(233),25,233,0,0,1
2006,6,2,74,215,0,0,4.47,0,0,4.14,0,40.5,123,0,0,,0,0,0,0,0
2006,6,1,73,220,0,0,4.76,0,0,4.23,0,34,114,0,0,,0,0,0,0,0
2006,6,3,75,224,0,0,4.5,0,0,4.22,0,35,119,0,0,,0,0,0,0,0
2006,6,1,73,221,0,0,4.6,0,0,4.24,0,31.5,112,19,0,,0,0,0,0,0
2006,6,4,76,258,0,0,4.7,0,0,4.53,0,33.5,115,19,7,33(241),33,241,0,0,1
2006,6,1,73,260,0,0,4.91,0,0,4.52,0,29.5,110,22,0,,0,0,0,0,0
2006,5,11,71,203,0,0,4.39,0,0,4.13,0,36.5,0,19,6,38(207),38,207,0,0,1
2006,6,2,74,214,0,0,4.7,0,0,4.21,0,36.5,115,0,0,,0,0,0,0,0
2006,6,2,74,227,0,0,4.52,0,0,4.07,0,34,0,17,4,4(101),4,101,0,0,1
2006,6,1,73,198,0,0,4.47,0,0,4.24,0,41,133,0,4,18(115),18,115,0,0,1
2006,5,9,69,173,0,0,4.49,0,0,0,0,0,0,0,5,14(147),14,147,0,0,1
2006,6,2,74,216,0,0,4.57,0,0,0,0,37.5,120,16,5,16(149),16,149,0,0,1
2006,6,5,77,316,0,0,5.41,0,0,5.07,0,31.5,98,23,6,7(176),7,176,0,0,1
2006,6,2,74,195,0,0,4.71,0,0,4.05,0,34,120,0,0,,0,0,0,0,0
2006,6,1,73,289,0,0,5.01,0,0,4.78,0,30.5,109,30,0,,0,0,0,0,0
2006,6,1,73,231,0,0,4.9,0,0,4.42,0,32,109,18,0,,0,0,0,0,0
2006,6,1,73,198,0,0,4.61,0,0,4.38,0,36.5,125,7,0,,0,0,0,0,0
2006,6,3,75,301,0,0,5.1,0,0,4.49,0,34.5,111,21,0,,0,0,0,0,0
2006,6,4,76,253,0,0,4.9,0,0,4.31,0,33,117,16,0,,0,0,0,0,0
2006,6,1,73,212,0,0,4.38,0,0,4.18,0,38,124,18,2,8(40),8,40,0,0,1
2006,6,3,75,306,0,0,5.01,0,0,0,0,32.5,113,44,1,14(14),14,14,0,0,1
2006,6,5,77,293,0,0,5.32,0,0,4.55,0,28,0,16,3,25(89),25,89,0,0,1
2006,5,9,69,201,0,0,4.57,0,0,4.24,0,31.5,124,18,3,10(74),10,74,0,0,1
2006,6,1,73,211,0,0,4.6,0,0,4.22,0,33,116,0,0,,0,0,0,0,0
2006,6,4,76,303,0,0,4.83,0,0,4.51,0,31.5,106,27,2,24(56),24,56,0,0,1
2006,6,6,78,309,0,0,5.28,0,0,4.66,0,26,102,24,6,18(187),18,187,0,0,1
2006,6,2,74,224,0,0,4.89,0,0,0,0,0,0,0,2,17(49),17,49,35,0,1
2006,6,4,76,304,0,0,4.95,0,0,4.35,0,34,105,35,4,27(124),27,124,0,0,1
2006,6,5,77,299,0,0,5.05,0,0,4.6,0,32.5,110,21,2,15(47),15,47,0,0,1
2006,6,5,77,224,33.375,9.625,4.5,2.65,1.6,4.44,6.96,37,123,0,7,44(252),44,252,0,0,1
2006,6,7,79,328,0,0,5.47,0,0,4.67,0,26.5,97,28,2,19(51),19,51,0,0,1
2006,6,2,74,208,0,0,4.47,0,0,0,0,38,132,18,1,19(19),19,19,0,0,1
2006,6,3,75,205,0,0,4.88,0,0,4.26,0,30.5,104,0,3,21(85),21,85,24,0,1
2006,6,3,75,226,0,0,4.77,0,0,4.31,0,0,0,0,1,11(11),11,11,26,0,1
2006,6,4,76,253,0,0,4.65,0,0,4.11,0,34.5,114,23,4,1(98),1,98,0,0,1
2006,5,10,70,214,0,0,4.64,0,0,4.4,0,33,116,21,4,35(132),35,132,0,0,1
2006,6,6,78,263,0,0,4.87,0,0,4.37,0,31.5,108,27,5,34(167),34,167,0,0,1
2006,6,3,75,254,0,0,4.38,0,0,4.17,0,42,128,33,1,6(6),6,6,0,0,1
2006,6,3,75,256,0,0,4.74,0,0,4.2,0,35,109,24,0,,0,0,0,0,0
2006,6,6,78,305,0,0,5.42,0,0,4.71,0,26,98,24,0,,0,0,0,0,0
2006,6,1,73,198,0,0,4.7,0,0,4.13,0,31,117,17,0,,0,0,0,0,0
2006,6,3,75,224,0,0,4.65,0,0,4.36,0,33,110,0,0,,0,0,0,0,0
2006,6,1,73,246,0,0,4.59,0,0,4.39,0,35.5,110,23,5,18(151),18,151,0,0,1
2006,6,1,73,209,0,0,4.65,0,0,4.17,0,37,121,15,6,4(173),4,173,0,0,1
2006,6,5,77,290,0,0,5.25,0,0,0,0,30.5,108,17,0,,0,0,0,0,0
2006,5,7,67,207,0,0,4.39,0,0,4.41,0,36,116,18,0,,0,0,0,0,0
2006,6,1,73,257,0,0,4.75,0,0,0,0,0,0,30,4,29(126),29,126,0,0,1
2006,6,3,75,306,0,0,5.01,0,0,4.37,0,34,110,34,3,9(73),9,73,0,0,1
2006,6,5,77,273,0,0,4.81,0,0,4.59,0,39,114,30,4,30(127),30,127,0,0,1
2006,6,2,74,235,0,0,4.76,0,0,4.16,0,32.5,115,24,6,9(178),9,178,0,0,1
2006,6,3,75,292,0,0,5.13,0,0,4.69,0,30,101,28,6,29(198),29,198,0,0,1
